"","ID","File.Name.","bregma","sequence.no"
"2139",9275,"64_01_-0.4_9275_LEFT_COUNTS.tif",-0.4,"64"
"2140",9275,"64_01_-0.4_9275_RIGHT_RECOUNT.tif",-0.4,"64"
"2141",9275,"67_01_-0.5_9275_LEFT_COUNTS.tif",-0.5,"67"
"2142",9275,"67_01_-0.5_9275_RIGHT_COUNTS.tif",-0.5,"67"
"2143",9275,"70_01_0.8_9275_LEFT_RECOUNT.tif",0.8,"70"
"2144",9275,"70_01_0.8_9275_RIGHT_RECOUNT.tif",0.8,"70"
"2145",9275,"76_01_-0.1_9275_LEFT_COUNTS.tif",-0.1,"76"
"2146",9275,"76_01_-0.1_9275_RIGHT_RECOUNT.tif",-0.1,"76"
"2147",9275,"79_01_0.1_9275_LEFT_RECOUNT.tif",0.1,"79"
"2148",9275,"79_01_0.1_9275_RIGHT_RECOUNT.tif",0.1,"79"
"2149",9275,"82_01_-1.3_9275_LEFT_COUNTS.tif",-1.3,"82"
"2150",9275,"82_01_-1.3_9275_RIGHT_COUNTS.tif",-1.3,"82"
"2151",9275,"85_01_-1.6_9275_LEFT_RECOUNT.tif",-1.6,"85"
"2152",9275,"85_01_-1.6_9275_RIGHT_RECOUNT.tif",-1.6,"85"
"2153",9275,"88_01_-2.1_9275_LEFT_RECOUNT.tif",-2.1,"88"
"2154",9275,"88_01_-2.1_9275_RIGHT_RECOUNT.tif",-2.1,"88"
"2155",9275,"91_01_-1.8_9275_LEFT_RECOUNT.tif",-1.8,"91"
"2156",9275,"91_01_-1.8_9275_RIGHT_RECOUNT.tif",-1.8,"91"
"2157",9275,"94_01_-1.1_9275_LEFT_RECOUNT.tif",-1.1,"94"
"2158",9275,"94_01_-1.1_9275_RIGHT_RECOUNT.tif",-1.1,"94"
"2159",9275,"97_01_-2.1_9275_LEFT_RECOUNT.tif",-2.1,"97"
"2160",9275,"97_01_-2.1_9275_RIGHT_COUNTS.tif",-2.1,"97"
"2161",9276,"04_01_-0.6_9276_LEFT_RECOUNT.tif",-0.6,"04"
"2162",9276,"04_01_-0.6_9276_RIGHT_RECOUNT.tif",-0.6,"04"
"2163",9276,"04_01_-2.2_9276_LEFT_RECOUNT.tif",-2.2,"04"
"2164",9276,"04_01_-2.2_9276_RIGHT_RECOUNT.tif",-2.2,"04"
"2165",9276,"07_01_1.3_9276_LEFT_RECOUNT.tif",1.3,"07"
"2166",9276,"10_01_0.9_9276_LEFT_RECOUNT.tif",0.9,"10"
"2167",9276,"13_01_0.1_9276_LEFT_COUNTS.tif",0.1,"13"
"2168",9276,"16_01_-1_9276_LEFT_RECOUNT.tif",-1,"16"
"2169",9276,"19_01_1.1_9276_LEFT_RECOUNT.tif",1.1,"19"
"2170",9276,"22_01_1.3_9276_LEFT_RECOUNT.tif",1.3,"22"
"2171",9276,"34_01_-1.9_9276_LEFT_RECOUNT.tif",-1.9,"34"
"2172",9276,"37_01_-1.3_9276_LEFT_RECOUNT.tif",-1.3,"37"
"2173",9276,"40_01_-0.5_9276_LEFT_RECOUNT.tif",-0.5,"40"
"2174",9276,"43_01_-0.5_9276_LEFT_RECOUNT.tif",-0.5,"43"
"2175",9276,"43_01_-0.6_9276_RIGHT_RECOUNT.tif",-0.6,"43"
"2176",9276,"46_01_-2.8_9276_LEFT_RECOUNT.tif",-2.8,"46"
"2177",9276,"49_01_-0.3_9276_LEFT_RECOUNT.tif",-0.3,"49"
"2178",9276,"49_01_-0.3_9276_RIGHT_RECOUNT.tif",-0.3,"49"
"2179",9276,"52_01_-1.5_9276_LEFT_RECOUNT.tif",-1.5,"52"
"2180",9276,"52_01_-1.5_9276_RIGHT_RECOUNT.tif",-1.5,"52"
"2181",9276,"55_01_-1.8_9276_RIGHT_RECOUNT.tif",-1.8,"55"
"2182",9276,"55_01_-1.9_9276_LEFT_RECOUNT.tif",-1.9,"55"
"2183",9276,"61_01_2.2_9276_RIGHT_COUNTS.tif",2.2,"61"
"2184",9276,"67_01_-2.6_9276_LEFT_RECOUNT.tif",-2.6,"67"
"2185",9278,"01_01_2.2_9278_LEFT_COUNTS.tif",2.2,"01"
"2186",9278,"01_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"01"
"2187",9278,"04_01_2.2_9278_LEFT_COUNTS.tif",2.2,"04"
"2188",9278,"04_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"04"
"2189",9278,"07_01_1.4_9278_LEFT_COUNTS.tif",1.4,"07"
"2190",9278,"10_01_2.2_9278_LEFT_COUNTS.tif",2.2,"10"
"2191",9278,"10_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"10"
"2192",9278,"115_01_-1.6_9278_LEFT_COUNTS.tif",-1.6,"115"
"2193",9278,"115_01_-1.6_9278_RIGHT_COUNTS.tif",-1.6,"115"
"2194",9278,"118_01_-2.5_9278_LEFT_COUNTS.tif",-2.5,"118"
"2195",9278,"118_01_-2.5_9278_RIGHT_COUNTS.tif",-2.5,"118"
"2196",9278,"118_01_-2_9278_RIGHT_COUNTS.tif",-2,"118"
"2197",9278,"121_01_-1.6_9278_LEFT_COUNTS.tif",-1.6,"121"
"2198",9278,"121_01_-1.6_9278_RIGHT_COUNTS.tif",-1.6,"121"
"2199",9278,"124_01_-1.6_9278_LEFT_COUNTS.tif",-1.6,"124"
"2200",9278,"124_01_-1.6_9278_RIGHT_COUNTS.tif",-1.6,"124"
"2201",9278,"127_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"127"
"2202",9278,"127_01_-1.5_9278_RIGHT_COUNTS.tif",-1.5,"127"
"2203",9278,"13_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"13"
"2204",9278,"13_01_2.5_9278_LEFT_COUNTS.tif",2.5,"13"
"2205",9278,"130_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"130"
"2206",9278,"130_01_-1.4_9278_LEFT_COUNTS.tif",-1.4,"130"
"2207",9278,"130_01_-1.5_9278_RIGHT_COUNTS.tif",-1.5,"130"
"2208",9278,"133_01_-3.4_9278_RIGHT_COUNTS.tif",-3.4,"133"
"2209",9278,"133_01_-3.5_9278_LEFT_COUNTS.tif",-3.5,"133"
"2210",9278,"136_01_-2.5_9278_LEFT_COUNTS.tif",-2.5,"136"
"2211",9278,"136_01_-2.5_9278_RIGHT_COUNTS.tif",-2.5,"136"
"2212",9278,"136_01_-3.4_9278_LEFT_COUNTS.tif",-3.4,"136"
"2213",9278,"139_01_-0.8_9278_RIGHT_COUNTS.tif",-0.8,"139"
"2214",9278,"139_01_-3.5_9278_LEFT_COUNTS.tif",-3.5,"139"
"2215",9278,"16_01_1.1_9278_LEFT_COUNTS.tif",1.1,"16"
"2216",9278,"16_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"16"
"2217",9278,"19_01_1.6_9278_LEFT_COUNTS.tif",1.6,"19"
"2218",9278,"19_01_2.5_9278_RIGHT_COUNTS.tif",2.5,"19"
"2219",9278,"22_01_2.2_9278_RIGHT_COUNTS.tif",2.2,"22"
"2220",9278,"22_01_2.5_9278_LEFT_COUNTS.tif",2.5,"22"
"2221",9278,"25_01_0.9_9278_LEFT_COUNTS.tif",0.9,"25"
"2222",9278,"25_01_0.9_9278_RIGHT_COUNTS.tif",0.9,"25"
"2223",9278,"31_01_2.2_9278_LEFT_COUNTS.tif",2.2,"31"
"2224",9278,"31_01_2.5_9278_RIGHT_COUNTS.tif",2.5,"31"
"2225",9278,"46_01_0.4_9278_LEFT_COUNTS.tif",0.4,"46"
"2226",9278,"46_01_1.2_9278_RIGHT_COUNTS.tif",1.2,"46"
"2227",9278,"55_01_-0.5_9278_LEFT_COUNTS.tif",-0.5,"55"
"2228",9278,"55_01_-0.5_9278_RIGHT_COUNTS.tif",-0.5,"55"
"2229",9278,"61_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"61"
"2230",9278,"61_01_-1.2_9278_RIGHT_COUNTS.tif",-1.2,"61"
"2231",9278,"64_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"64"
"2232",9278,"64_01_-1.2_9278_RIGHT_COUNTS.tif",-1.2,"64"
"2233",9278,"70_01_0.1_9278_RIGHT_COUNTS.tif",0.1,"70"
"2234",9278,"70_01_0.4_9278_LEFT_COUNTS.tif",0.4,"70"
"2235",9278,"70_01_0.4_9278_RIGHT_COUNTS.tif",0.4,"70"
"2236",9278,"73_01_0.4_9278_LEFT_COUNTS.tif",0.4,"73"
"2237",9278,"73_01_0.4_9278_RIGHT_COUNTS.tif",0.4,"73"
"2238",9278,"79_01_0.3_9278_RIGHT_COUNTS.tif",0.3,"79"
"2239",9278,"79_01_0.5_9278_LEFT_COUNTS.tif",0.5,"79"
"2240",9278,"82_01_-0.3_9278_RIGHT_COUNTS.tif",-0.3,"82"
"2241",9278,"82_01_-0.5_9278_LEFT_COUNTS.tif",-0.5,"82"
"2242",9278,"88_01_-0.6_9278_RIGHT_COUNTS.tif",-0.6,"88"
"2243",9278,"88_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"88"
"2244",9278,"88_01_-1.2_9278_RIGHT_COUNTS.tif",-1.2,"88"
"2245",9278,"91_01_-1.2_9278_LEFT_COUNTS.tif",-1.2,"91"
"2246",9278,"91_01_-1.2_9278_RIGHT_COUNTS.tif",-1.2,"91"
"2247",9278,"97_01_0.1_9278_LEFT_COUNTS.tif",0.1,"97"
"2248",9278,"97_01_0.1_9278_RIGHT_COUNTS.tif",0.1,"97"
