idBysubroi,grp,SUBROI,AREAmm2,Ch1mm2,Ch2mm2,Ch3mm2,Ch4mm2,OLmm2
8060,SAA,Gus,4.94613169,58.2273215,984.203475,555.990049,531.12213,76.019003
8061,SAA,Gus,4.53301547,1097.06222,1553.05007,923.226498,1640.18853,198.763937
8350,SAB,Gus,2.54579356,786.78807,1205.91082,635.558212,1807.68782,226.255581
8351,SAB,Gus,8.52577827,786.67305,1454.17809,829.249808,317.859545,51.7254831
8352,SAB,Gus,0.252186389,915.989166,511.526417,1788.3598,947.711735,3.96532107
8358,CAA,Gus,8.13701456,59.7270653,966.816507,538.649644,572.691613,78.5300303
8364,CAB,Gus,3.26343453,214.191519,793.029545,605.803482,785.67533,100.201183
8365,CAB,Gus,1.67617312,975.436234,800.036691,609.125624,729.041638,68.0120677
8487,CAB,Gus,3.48440456,203.765087,961.713813,419.583884,686.200456,99.2996059
8488,CAB,Gus,3.135334,29.3429663,1123.00635,910.907738,1039.12374,148.947449
8489,CAB,Gus,5.54059399,1700.35921,1281.63154,669.242324,984.91245,153.052182
8492,CAB,Gus,8.90476438,99.8341968,826.411535,299.951788,601.026571,90.5133438
8753,SAB,Gus,3.27806172,53.385206,413.354023,253.198405,185.475458,25.3198405
9204,CAB,Gus,9.58893642,1469.29747,961.524782,331.632192,481.596686,81.7608925
9214,CAA,Gus,6.33915116,1413.5962,944.132715,347.680619,539.662159,102.852887
9221,CAA,Gus,3.92403977,78.4905399,592.246801,230.88451,274.71689,34.1484816
9222,CAA,Gus,0.968751042,459.354345,689.547646,839.224904,1028.12793,24.7741669
9224,CAA,Gus,1.59239545,395.630369,811.984234,295.7808,329.691974,42.0749758
9228,SAA,Gus,9.42921976,148.474639,748.206128,495.481081,59.4959089,10.817438
9229,SAA,Gus,16.1758626,388.727338,917.354479,994.135546,571.221469,40.986995
9265,CAA,Gus,3.90975085,334.803943,991.367519,615.384481,584.436218,80.8235645
9266,SAB,Gus,0.632951502,564.024256,341.258373,290.701577,7.89949938,173.742677
9272,SAA,Gus,2.88248798,675.458151,717.088853,315.352573,1431.40233,117.259813
9275,SAB,Gus,10.8166485,1181.8818,1130.29466,858.491425,276.333283,24.2219205
9276,SAB,Gus,15.2854261,1180.14374,1072.2632,724.284682,276.472502,21.1312395
9278,CAA,Gus,9.50874596,577.573533,1404.91712,626.581047,715.656936,102.221681
3425,SAA,HY,12.4404971,644.90992,1525.18021,883.405213,1026.16478,394.196466
3426,SAA,HY,17.3538687,726.466255,1484.45286,916.510334,909.019209,342.113917
3429,SAA,HY,19.1182662,1181.80172,1148.69203,801.903259,791.128223,238.724576
3431,SAB,HY,19.268888,703.880785,1560.18344,933.110411,926.675167,341.431223
3433,SAB,HY,13.2498467,842.047478,1291.18475,883.18003,852.311748,275.927721
3507,SAA,HY,16.8397691,1109.27887,1429.7702,807.671409,792.884983,293.887641
3508,SAA,HY,10.4184609,1193.36245,1055.62618,838.895507,670.828455,237.751049
3531,SAB,HY,9.30594575,924.462729,1395.98923,1226.63513,1373.9603,368.151727
3539,CAA,HY,14.800015,980.471977,1117.90427,1069.72864,998.782769,267.905133
3540,CAA,HY,15.8893508,591.339451,1342.59733,615.191905,790.844141,299.697581
3541,CAA,HY,12.6279736,417.644205,1558.99914,774.312673,894.521984,400.539323
3542,CAA,HY,17.2818029,398.858848,1514.42532,781.284225,996.481679,399.379627
3595,SAA,HY,11.0699589,883.020443,1405.33494,886.272487,912.921186,324.662452
3596,CAB,HY,3.4642497,1059.96978,2074.33084,1465.25234,1066.60903,316.951748
3597,SAB,HY,4.61140386,1096.41232,1657.6297,1363.14237,1734.39591,568.1567
3602,CAA,HY,9.51616181,1211.72803,904.040954,1144.05369,1397.93756,303.168447
3603,SAB,HY,10.8021213,792.807245,1607.55462,1143.20139,978.604085,371.871404
3604,SAB,HY,14.039455,792.90827,1567.51099,1198.69325,1225.26123,393.106426
3607,CAA,HY,14.0218157,744.625392,1224.37781,822.361401,1046.58343,370.779371
3608,CAB,HY,9.32600682,1134.24751,1552.96906,1060.47531,811.923061,322.96781
3661,CAA,HY,12.2251178,900.932015,828.785471,933.651536,1202.2788,258.811412
3662,CAB,HY,8.1325832,1138.62961,1235.89267,1225.072,1439.02616,453.60741
3663,CAB,HY,4.77001037,522.011443,1399.57767,879.662657,1237.52351,424.527379
3664,CAB,HY,12.4237065,795.334306,1187.40732,849.102479,1047.19151,373.962472
3858,CAB,HY,12.9484863,780.322869,1337.45363,870.140317,1195.35208,418.890661
8056,SAA,HY,7.40257224,543.189566,604.114334,528.329866,708.672585,142.247852
8060,SAA,HY,3.70888494,281.216597,950.420425,452.157462,487.478051,114.589697
8061,SAA,HY,4.05978063,655.946772,875.416758,476.626738,593.628134,101.729634
8350,SAB,HY,4.53482523,793.194846,724.83499,458.011036,550.627615,71.8881067
8351,SAB,HY,7.264751,1045.04614,1916.78972,885.783973,466.223825,119.756341
8352,SAB,HY,2.71554306,1334.90794,1948.78147,1336.7492,918.416665,147.668437
8358,CAA,HY,0.880068424,621.542581,65.9039666,512.460154,538.594485,19.3166799
8364,CAB,HY,1.10914161,384.982401,743.818456,429.160709,613.086728,45.9815046
8365,CAB,HY,1.2159756,911.202498,600.340996,518.102503,504.944345,36.1849367
8487,CAB,HY,2.37553972,297.616577,1125.21798,343.079929,517.777071,47.9890944
8488,CAB,HY,1.35832353,351.168179,343.806163,305.523678,485.156876,18.4050408
8489,CAB,HY,1.14985572,1207.97764,910.549021,650.516397,489.626646,66.9649232
8492,CAB,HY,3.02239728,225.317831,738.155773,383.470435,522.432974,53.5998365
8753,SAB,HY,1.6608002,245.062591,519.026912,233.020203,286.006709,31.9123276
9204,CAB,HY,3.66893963,884.724288,420.012362,643.782738,599.628291,23.7125733
9214,CAA,HY,0.884807307,790.002517,662.291095,560.574032,1086.11219,58.7698582
9221,CAA,HY,2.34050243,407.177531,390.087183,157.658456,203.375136,27.3445561
9222,CAA,HY,0.607834806,365.230812,911.431847,488.6196,536.329931,14.8066545
9224,CAA,HY,0.885848262,553.142136,547.497828,223.514577,193.035317,37.2524296
9228,SAA,HY,8.58455918,658.507895,1173.96826,799.342151,324.536175,27.4912194
9229,SAA,HY,25.9004353,612.190483,1212.56649,851.105386,541.149206,80.5005775
9265,CAA,HY,4.40630186,502.008276,1012.86751,633.410985,732.360175,55.1482871
9266,SAB,HY,8.82537502,643.145474,532.895201,428.42372,135.065082,29.6871237
9272,SAA,HY,1.34493257,1229.0579,1386.68662,981.461844,2303.46121,200.753559
9275,SAB,HY,15.5458848,1047.09383,1223.86086,1001.61555,366.78517,50.2383756
9276,SAB,HY,8.04378219,1020.4155,759.59292,697.433107,184.614646,24.2423272
9278,CAA,HY,2.9467735,482.222336,481.204273,726.557369,752.348289,8.48385532
3425,SAA,IA,0.710940112,552.789178,1384.08283,1326.41271,1581.00518,382.592001
3426,SAA,IA,1.50186003,685.150402,1619.32534,1125.93715,1193.85294,380.861059
3429,SAA,IA,1.91052028,1212.23524,1112.78589,699.285956,709.754309,258.56831
3431,SAB,IA,1.12011085,805.277443,1587.3429,1000.79381,1092.74899,376.748427
3433,SAB,IA,1.22957259,736.841408,1576.15745,1048.33176,1225.62914,306.610608
3507,SAA,IA,1.86986921,1333.78313,1326.83077,1166.39174,1135.37353,309.112529
3508,SAA,IA,1.63038186,1110.16937,1159.85098,978.298422,1104.64919,317.71698
3531,SAB,IA,0.906313718,916.90105,1101.16396,1397.97067,1452.03584,279.152787
3539,CAA,IA,1.14758776,999.48783,1102.31221,1155.46719,1177.25201,284.945528
3540,CAA,IA,1.49778846,711.715992,1505.55306,771.804584,1077.58875,311.793028
3541,CAA,IA,1.03539216,470.353183,1362.76867,854.748598,1157.04951,419.164849
3542,CAA,IA,0.886091203,198.625152,1495.3314,723.401832,1230.12168,431.106864
3595,SAA,IA,1.24364778,964.099335,1400.71813,1381.42006,1505.24934,344.952973
3596,CAB,IA,0.364810976,1011.48272,1759.81547,1455.54831,1107.42282,501.629644
3597,SAB,IA,0.41331303,953.272631,612.126842,1386.35842,1790.41053,179.041053
3602,CAA,IA,0.939332141,1158.26975,1402.05998,1686.30448,1822.57151,364.088468
3603,SAB,IA,1.35281738,721.457318,1138.36503,1312.81577,978.698247,233.586591
3604,SAB,IA,1.06849669,828.266486,1513.34114,1155.8295,1290.59829,403.370458
3607,CAA,IA,0.81269848,740.742126,1776.79673,1038.51554,1397.81238,525.410113
3608,CAB,IA,0.742417859,1130.09135,1295.76624,1654.05504,1516.6661,413.513759
3661,CAA,IA,1.75759981,695.266348,1021.27913,1057.12347,1250.56909,265.134303
3662,CAB,IA,0.967030467,1029.95721,1804.4933,1072.35504,1462.20833,453.967083
3663,CAB,IA,0.65778528,931.915047,1500.48964,808.774559,1237.48589,384.623992
3664,CAB,IA,1.50097437,830.793667,1572.31199,1588.30161,1994.03805,552.974133
3858,CAB,IA,0.987166877,634.137971,1038.32495,1041.36395,1287.52294,325.172985
8056,SAA,IA,0.071836672,306.250267,1405.96714,1795.7402,1990.62674,306.250267
8060,SAA,IA,0.44575024,253.505192,2048.23221,1245.09187,951.205321,174.985884
8061,SAA,IA,0.139893923,436.044673,1658.39941,1200.90992,1015.05481,278.78266
8350,SAB,IA,0.109012765,935.670242,1898.8602,1165.00118,1972.2461,477.008359
8351,SAB,IA,0.521280227,945.748514,1127.99214,1225.8282,842.157398,76.7341593
8352,SAB,IA,0.534248346,1194.20117,589.613431,1628.45614,1027.61198,78.6151241
8358,CAA,IA,0.084718685,141.645258,601.992348,188.860345,590.188577,118.037715
8364,CAB,IA,0.77755817,716.586655,1308.55826,1042.09429,1146.21152,282.049157
8365,CAB,IA,0.084718685,637.403663,1817.78082,283.290517,755.441378,129.841487
8487,CAB,IA,0.110568816,325.589088,1790.73999,578.825046,624.045753,171.838686
8488,CAB,IA,0.139893923,185.855107,707.67906,1779.92006,2180.22337,328.820573
8489,CAB,IA,0.77755817,716.586655,1308.55826,1042.09429,1146.21152,282.049157
8492,CAB,IA,0.292974304,361.806474,935.235603,464.204533,266.234953,17.0663431
8753,SAB,IA,0.77755817,716.586655,1308.55826,1042.09429,1146.21152,282.049157
9204,CAB,IA,0.351842858,758.861504,537.171626,795.809817,1276.13788,51.1592025
9214,CAA,IA,0.084718685,920.69418,743.637607,342.309374,1534.4903,295.094288
9221,CAA,IA,0.331706448,147.720975,66.3237032,379.853936,108.529696,282.049157
9222,CAA,IA,0.110568816,370.809795,2749.41897,443.162926,506.471915,18.0882827
9224,CAA,IA,0.221137632,402.46429,461.251208,551.692622,122.095908,282.049157
9228,SAA,IA,0.908161914,398.607335,1321.35028,858.877683,322.629694,15.4157533
9229,SAA,IA,1.11619919,496.327182,1036.55334,1042.82462,621.752823,52.857949
9265,CAA,IA,0.110568816,9.04414134,27.132424,144.706261,81.3972721,282.049157
9266,SAB,IA,1.12745135,638.608486,755.686709,575.634594,240.365139,72.7304109
9272,SAA,IA,0.071836672,598.580068,111.363734,180.966067,1350.28527,27.8409334
9275,SAB,IA,0.351842858,750.33497,784.441105,238.742945,45.4748467,5.68435583
9276,SAB,IA,0.77755817,716.586655,1308.55826,1042.09429,1146.21152,282.049157
9278,CAA,IA,0.884550528,543.778998,932.677076,635.350929,535.865375,39.5681184
3425,SAA,ILM,5.38090347,382.091969,1252.20607,938.318264,1128.24919,315.002863
3426,SAA,ILM,7.65022424,512.533996,1369.37162,1047.15885,1092.12485,294.762602
3429,SAA,ILM,14.5812653,1084.47379,1065.27106,995.386868,966.514202,211.092792
3431,SAB,ILM,11.7298891,450.473141,1295.15291,980.145667,1251.24797,340.327173
3433,SAB,ILM,6.015451,575.517946,1304.80657,1140.06415,1090.85753,268.641537
3507,SAA,ILM,9.37608952,1090.64658,1514.91728,1119.33658,1156.55892,359.958167
3508,SAA,ILM,7.48103443,975.667212,922.19867,1071.3759,1152.91543,331.504958
3531,SAB,ILM,4.95719626,732.268768,1414.1058,1439.11994,1435.0854,310.861204
3539,CAA,ILM,7.50631103,920.691931,1174.74482,1033.92998,1002.48977,284.160887
3540,CAA,ILM,8.5654053,562.378525,1165.3856,861.488714,1126.04129,317.322988
3541,CAA,ILM,7.33757481,327.083548,1476.10079,849.190661,1223.29247,411.171276
3542,CAA,ILM,8.74034882,368.520761,1251.7807,733.380342,978.793888,322.870409
3595,SAA,ILM,6.10052333,628.142832,1595.92866,1267.26833,1399.22422,389.474783
3596,CAB,ILM,1.69053892,629.976622,1823.08728,1532.05582,1507.21168,432.998017
3597,SAB,ILM,2.11362494,887.10157,1507.36299,1586.84729,1920.39748,503.873692
3602,CAA,ILM,3.42692446,843.321769,880.089431,1379.66274,1623.02965,311.941512
3603,SAB,ILM,5.26868942,704.919137,1283.05153,1442.29416,1203.33531,301.593029
3604,SAB,ILM,7.80540499,489.020109,1335.35672,1069.38718,1214.03054,326.568577
3607,CAA,ILM,7.15650088,628.798916,1259.83356,785.998645,1083.76987,371.969492
3608,CAB,ILM,4.46383424,804.017311,1187.76812,1029.83215,971.81028,245.752853
3661,CAA,ILM,13.9248962,743.416675,989.019943,1043.02394,1325.68314,272.174382
3662,CAB,ILM,4.53345676,725.936117,924.018959,1324.81687,1313.56718,313.66793
3663,CAB,ILM,4.88069451,263.487091,1075.05192,1127.91325,1407.38167,319.216865
3664,CAB,ILM,10.1217748,616.887861,1100.10351,883.540702,1102.07945,307.554759
3858,CAB,ILM,4.37947843,535.680228,1481.22661,1057.20352,1415.23702,499.83121
8056,SAA,ILM,3.62704925,541.211289,2034.98753,1173.95704,1972.40222,594.422587
8060,SAA,ILM,3.1611626,140.770993,1582.96191,949.017933,1120.1575,261.92895
8061,SAA,ILM,0.599656312,787.117538,1384.12618,1002.24076,1117.30667,351.868221
8350,SAB,ILM,2.57434525,703.479846,1002.58503,753.201226,1814.44194,200.050867
8351,SAB,ILM,3.62514724,743.418079,1855.37291,1215.39891,1046.02648,210.47421
8352,SAB,ILM,1.94610803,1283.58753,1587.78441,1655.09825,861.206045,107.393833
8358,CAA,ILM,0.22107459,40.7102417,221.644649,366.392175,873.008516,9.04672037
8364,CAB,ILM,0.731351752,146.304428,1556.0228,581.11572,429.341967,60.1625687
8365,CAB,ILM,0.22107459,936.335558,1203.21381,832.298274,1049.41956,167.364327
8487,CAB,ILM,1.00066854,510.658603,1920.71592,620.585113,747.500264,84.9432119
8488,CAB,ILM,1.03052258,334.7816,969.411069,410.471354,632.688706,72.7786088
8489,CAB,ILM,0.508256755,1536.62493,389.566883,1204.11582,1274.94616,17.7075856
8492,CAB,ILM,2.699183,224.512381,1587.14693,399.009627,800.612631,137.448999
8753,SAB,ILM,0.536959134,631.332961,1393.02966,1070.84499,914.408506,216.031338
9204,CAB,ILM,1.30354345,636.725993,350.582866,975.034624,1173.72382,32.2198695
9214,CAA,ILM,1.11231829,530.423715,77.3159991,912.508594,1391.68798,17.0814417
9221,CAA,ILM,2.50530086,145.691085,969.943386,372.809515,366.822211,66.259507
9222,CAA,ILM,0.470465622,121.156568,805.584897,110.528799,433.612979,61.6410607
9224,CAA,ILM,1.67614852,567.968761,1113.2665,451.034016,365.719381,100.229781
9228,SAA,ILM,4.68805629,309.296627,1651.43068,898.666683,383.527818,32.4228189
9229,SAA,ILM,9.62576655,475.598486,1426.79546,1059.86364,650.233929,69.9165097
9265,CAA,ILM,1.90344271,225.381094,1867.14315,743.91522,903.100469,109.801046
9266,SAB,ILM,7.84777817,504.34657,696.120594,444.329583,306.073891,54.6651537
9272,SAA,ILM,0.534257571,1639.65856,3389.75075,1963.47241,2850.68492,439.862742
9275,SAB,ILM,6.9786636,1035.72839,1189.05287,1115.11321,508.550089,41.1253524
9276,SAB,ILM,0.684983886,1362.07584,1075.93772,696.366746,208.764035,23.3582137
9278,CAA,ILM,4.29926645,402.626825,941.78857,285.164926,269.81347,53.9626941
3425,SAA,InfL,1.62801549,264.125251,758.592289,565.719432,563.262453,141.890542
3426,SAA,InfL,20.0889254,359.45178,1453.33806,935.839005,1179.75449,299.816932
3429,SAA,InfL,7.3958806,1134.82092,1815.06446,802.068113,923.351845,291.51363
3431,SAB,InfL,9.94838117,448.012589,1114.75423,1180.99616,1201.50201,232.500139
3433,SAB,InfL,2.77345523,298.544571,1544.28309,600.694752,736.986839,272.223612
3507,SAA,InfL,7.44574189,960.146094,1199.20891,744.989563,871.101912,234.09353
3508,SAA,InfL,6.27731812,1069.08713,621.603036,769.277566,708.901464,126.646441
3531,SAB,InfL,9.98808508,589.001791,1030.52787,706.541839,793.445384,198.736793
3539,CAA,InfL,11.5172806,377.346022,1703.00618,815.209802,1106.25073,397.229188
3540,CAA,InfL,9.35687721,176.447757,2016.91222,876.040137,1053.34288,356.636079
3541,CAA,InfL,17.4306764,214.047918,1410.4444,1600.39687,1679.62501,542.434485
3542,CAA,InfL,8.53176876,381.046427,1390.33304,749.903118,1036.83073,338.616772
3595,SAA,InfL,6.13787779,1065.02609,776.978651,1009.46943,1640.30637,274.199008
3596,CAB,InfL,15.9074099,783.659945,1397.65053,1195.22915,1120.6727,206.821853
3597,SAB,InfL,17.4648542,1133.13285,1768.52321,1329.12647,1948.31286,631.611342
3602,CAA,InfL,13.982061,1062.93342,1062.43278,1148.32856,1174.93408,242.453526
3603,SAB,InfL,7.59500749,741.539756,1622.64488,1623.03987,1173.27073,320.868676
3604,SAB,InfL,6.33166151,1139.66926,2120.77035,1316.87393,900.395574,307.660161
3607,CAA,InfL,2.26434203,345.795816,768.435148,808.181793,919.030771,294.566807
3608,CAB,InfL,10.3325059,859.036525,1006.53221,1101.47529,999.660688,159.109514
3661,CAA,InfL,6.96391187,819.94145,1316.64504,1001.16143,997.140706,318.499148
3662,CAB,InfL,7.59500749,741.539756,1199.08266,913.978166,919.030771,159.610468
3663,CAB,InfL,9.17096138,497.33063,1148.40741,1015.37883,1297.57389,312.290051
3664,CAB,InfL,13.53356,643.585278,1319.75622,1362.68653,1569.43184,371.668651
3858,CAB,InfL,4.40092026,466.493342,1007.51655,921.85265,1138.62549,378.557189
8056,SAA,InfL,12.0992406,669.050253,1151.31192,627.229446,1167.34599,231.998031
8060,SAA,InfL,5.57069097,254.187498,1337.89507,1003.46618,575.153067,98.1924868
8061,SAA,InfL,10.2100023,1512.24256,1600.97908,904.309299,1342.4091,177.473026
8350,SAB,InfL,0.893237968,728.809145,539.609843,1476.65017,386.235261,96.2789347
8351,SAB,InfL,16.3265735,998.433625,1711.25925,1029.30354,417.050154,39.3836465
8352,SAB,InfL,7.59500749,741.539756,1199.08266,913.978166,919.030771,159.610468
8358,CAA,InfL,8.32958051,590.786054,741.934121,857.06597,756.580717,49.942491
8364,CAB,InfL,2.49000635,488.753773,1634.13238,983.531627,867.869271,75.5018154
8365,CAB,InfL,0.446618984,1231.47475,595.585968,403.028099,288.836804,20.1514049
8487,CAB,InfL,7.08364017,326.809373,680.017602,315.798085,361.254939,41.7864252
8488,CAB,InfL,2.23309492,503.337314,342.126075,913.978166,730.376477,12.986461
8489,CAB,InfL,9.12539461,1861.94688,1288.16347,1026.9145,982.532853,76.7090115
8492,CAB,InfL,6.77312954,824.729539,723.594606,771.578333,630.727639,40.3063308
8753,SAB,InfL,10.104017,123.515231,549.385455,351.939232,376.879808,39.2913035
9204,CAB,InfL,7.40527072,918.129837,720.027694,611.051259,569.999418,45.7782048
9214,CAA,InfL,9.82366336,1618.6426,795.120895,892.945908,1021.8184,37.6641571
9221,CAA,InfL,2.6797139,817.251423,946.369684,886.661817,533.639057,100.383851
9222,CAA,InfL,0.71964139,2342.83356,106.997737,476.626282,573.896951,47.2457539
9224,CAA,InfL,5.2873482,1096.20168,1413.75217,888.725279,613.350943,90.2153561
9228,SAA,InfL,8.61074912,374.531873,1199.08266,626.194065,189.762816,25.8978629
9229,SAA,InfL,6.96826328,445.448152,807.374775,891.039812,637.318055,53.6719101
9265,CAA,InfL,7.88942714,627.548732,1693.02533,1269.80069,1601.6372,118.006033
9266,SAB,InfL,7.59500749,741.539756,1199.08266,913.978166,919.030771,159.610468
9272,SAA,InfL,3.41449143,1244.69488,1218.92237,1247.3307,867.771984,184.507712
9275,SAB,InfL,13.109553,1065.63511,792.399253,1083.33213,483.616795,25.782725
9276,SAB,InfL,2.10512508,1716.28756,2387.50658,1928.15146,990.914989,159.610468
9278,CAA,InfL,20.3085654,972.200624,1472.87607,1366.86169,1227.11769,90.6021651
3425,SAA,LA,2.07315838,322.213684,1144.63035,535.89731,622.721357,174.612805
3426,SAA,LA,0.957637269,329.978803,1097.49279,898.043579,533.604964,168.122112
3429,SAA,LA,2.86226393,976.849121,873.783852,511.832604,542.926872,141.496386
3431,SAB,LA,2.24438859,577.885668,1703.80477,828.733494,1009.62908,257.976717
3433,SAB,LA,0.485341902,401.77862,908.637803,770.59079,815.91966,271.97322
3507,SAA,LA,1.36328998,613.222436,621.291152,443.779394,710.780551,138.635216
3508,SAA,LA,0.616666781,1110.81061,1538.91863,734.594459,893.513348,265.945897
3531,SAB,LA,0.821027659,991.440411,1474.98076,922.015223,1008.49221,288.662626
3539,CAA,LA,0.981491595,617.4276,1821.71708,553.239582,638.823606,247.582354
3540,CAA,LA,1.25926211,486.793015,880.674477,424.851979,588.439844,134.205578
3541,CAA,LA,0.890216584,57.2894292,1544.56795,452.698823,799.805365,266.227348
3542,CAA,LA,1.25043167,76.7734871,1107.6175,341.482073,590.995906,202.330128
3595,SAA,LA,0.434221315,1213.66681,347.748935,1172.2133,1404.81358,62.1802732
3596,CAB,LA,0.50252612,595.554052,1096.17615,752.592624,807.862513,153.366617
3597,SAB,LA,0.13523807,1404.92984,2284.85957,1279.22559,2070.42292,510.211361
3602,CAA,LA,0.297342626,1012.3002,2310.46591,1126.6464,1190.54575,252.23427
3603,SAB,LA,0.505050859,502.919647,540.539621,1384.01903,597.959581,104.939926
3604,SAB,LA,1.18588784,719.292308,889.628821,631.594301,623.1618,153.471512
3607,CAA,LA,1.21094303,463.275304,827.454285,984.356795,981.879387,290.682543
3608,CAB,LA,0.339769622,529.770727,735.792677,476.793655,412.043899,217.794632
3661,CAA,LA,4.01583603,701.721879,983.356884,896.948973,1068.27071,277.650779
3662,CAB,LA,0.500001381,1365.99623,245.999321,1009.99721,1141.99685,79.9997791
