"Width","Height","Name"
"?459 pixels","?1703 pixels","52_01_-3.4_8060_LEFT_THUMB.tif"
"?464 pixels","?1708 pixels","52_01_-3.4_8060_RIGHT_THUMB.tif"
"?459 pixels","?1703 pixels","52_01_-3.5_8060_LEFT_THUMB.tif"
"?464 pixels","?1708 pixels","52_01_-3.5_8060_RIGHT_THUMB.tif"
"?458 pixels","?1733 pixels","53_01_2.2_8060_RIGHT_THUMB.tif"
"?464 pixels","?1788 pixels","53_01_2.3_8060_LEFT_THUMB.tif"
"?462 pixels","?1793 pixels","54_01_1.6_8060_LEFT_THUMB.tif"
"?455 pixels","?1753 pixels","54_01_2.3_8060_RIGHT_THUMB.tif"
"?538 pixels","?2083 pixels","55_01_-3.3_8060_RIGHT_THUMB.tif"
"?549 pixels","?2208 pixels","55_01_-3.5_8060_LEFT_THUMB.tif"
"?2163 pixels","?541 pixels","56_01_-1.3_8060_LEFT_THUMB.tif"
"?533 pixels","?2128 pixels","56_01_-3.4_8060_RIGHT_THUMB.tif"
"?2113 pixels","?534 pixels","57_01_-1.3_8060_LEFT_THUMB.tif"
"?2143 pixels","?528 pixels","57_01_-1.3_8060_RIGHT_THUMB.tif"
"?2158 pixels","?539 pixels","59_01_-1.2_8060_LEFT_THUMB.tif"
"?530 pixels","?2028 pixels","59_01_-3.4_8060_RIGHT_THUMB.tif"
"?2163 pixels","?536 pixels","60_01_-1.4_8060_LEFT_THUMB.tif"
"?528 pixels","?1988 pixels","60_01_-3.4_8060_RIGHT_THUMB.tif"
"?549 pixels","?2183 pixels","62_01_-3.4_8060_LEFT_THUMB.tif"
"?536 pixels","?2053 pixels","62_01_-3.5_8060_RIGHT_THUMB.tif"
"?2178 pixels","?545 pixels","63_01_-1.2_8060_LEFT_THUMB.tif"
"?531 pixels","?2058 pixels","63_01_-3.4_8060_RIGHT_THUMB.tif"
"?590 pixels","?2423 pixels","65_01_-1.2_8060_LEFT_THUMB.tif"
"?557 pixels","?2093 pixels","65_01_-3.5_8060_RIGHT_THUMB.tif"
"?2423 pixels","?582 pixels","66_01_-2_8060_LEFT_THUMB.tif"
"?553 pixels","?2078 pixels","66_01_-3.4_8060_RIGHT_THUMB.tif"
"?762 pixels","?2213 pixels","67_01_-1.2_8060_RIGHT_THUMB.tif"
"?757 pixels","?2018 pixels","67_01_-3.4_8060_LEFT_THUMB.tif"
"?1728 pixels","?401 pixels","01_01_2.2_8061_RIGHT_THUMB.tif"
"?1523 pixels","?404 pixels","01_01_2.3_8061_LEFT_THUMB.tif"
"?1523 pixels","?409 pixels","02_01_2.2_8061_LEFT_THUMB.tif"
"?1708 pixels","?409 pixels","02_01_2.2_8061_RIGHT_THUMB.tif"
"?1523 pixels","?412 pixels","03_01_2.2_8061_LEFT_THUMB.tif"
"?1703 pixels","?414 pixels","03_01_2.2_8061_RIGHT_THUMB.tif"
"?506 pixels","?1783 pixels","04_01_-3.4_8061_LEFT_THUMB.tif"
"?506 pixels","?1878 pixels","04_01_-3.4_8061_RIGHT_THUMB.tif"
"?508 pixels","?1813 pixels","05_01_-0.5_8061_LEFT_THUMB.tif"
"?507 pixels","?1898 pixels","05_01_-0.5_8061_RIGHT_THUMB.tif"
"?1808 pixels","?508 pixels","06_01_-0.1_8061_LEFT_THUMB.tif"
"?1898 pixels","?507 pixels","06_01_-0.1_8061_RIGHT_THUMB.tif"
"?442 pixels","?1863 pixels","07_01_-3.4_8061_LEFT_THUMB.tif"
"?442 pixels","?1768 pixels","07_01_-3.4_8061_RIGHT_THUMB.tif"
"?442 pixels","?1863 pixels","07_01_-3.5_8061_LEFT_THUMB.tif"
"?442 pixels","?1768 pixels","07_01_-3.5_8061_RIGHT_THUMB.tif"
"?490 pixels","?1923 pixels","08_01_-0.3_8061_LEFT_THUMB.tif"
"?483 pixels","?1783 pixels","08_01_-0.5_8061_RIGHT_THUMB.tif"
"?499 pixels","?1883 pixels","09_01_-3.4_8061_LEFT_THUMB.tif"
"?487 pixels","?1768 pixels","09_01_-3.4_8061_RIGHT_THUMB.tif"
"?1563 pixels","?354 pixels","10_01_2.2_8061_RIGHT_THUMB.tif"
"?1563 pixels","?354 pixels","10_01_2.3_8061_RIGHT_THUMB.tif"
"?1613 pixels","?349 pixels","10_01_2.5_8061_LEFT_THUMB.tif"
"?1613 pixels","?349 pixels","10_01_2.6_8061_LEFT_THUMB.tif"
"?1608 pixels","?375 pixels","11_01_2.2_8061_LEFT_THUMB.tif"
"?1483 pixels","?378 pixels","11_01_2.2_8061_RIGHT_THUMB.tif"
"?1528 pixels","?385 pixels","12_01_2.2_8061_RIGHT_THUMB.tif"
"?1538 pixels","?379 pixels","12_01_2.3_8061_LEFT_THUMB.tif"
"?467 pixels","?1813 pixels","13_01_-3.4_8061_LEFT_THUMB.tif"
